Customer ID,first_purchase,last_purchase,total_orders,total_items,total_revenue,country,lifespan_days,avg_order_value,cohort_month
12606,2010-01-26 16:23:00,2010-01-26 16:23:00,1,1,21.0,Spain,0,21.0,2010-01
12607,2011-10-10 16:06:00,2011-10-10 16:06:00,1,1228,1579.51,USA,0,1579.51,2011-10
12608,2010-10-31 10:49:00,2010-10-31 10:49:00,1,323,415.79,United Kingdom,0,415.79,2010-10
12609,2009-12-20 13:30:00,2011-09-22 16:34:00,9,1553,3435.86,Germany,641,381.76,2009-12
12610,2011-08-05 13:52:00,2011-11-17 09:34:00,5,1049,2099.54,Italy,103,419.91,2011-08
12611,2011-10-18 13:12:00,2011-10-18 13:12:00,1,846,1193.32,Italy,0,1193.32,2011-10
12612,2011-09-26 15:35:00,2011-09-26 15:35:00,1,262,704.0400000000001,Germany,0,704.04,2011-09
12613,2009-12-14 13:10:00,2011-10-13 14:59:00,10,4157,6817.37,Germany,668,681.74,2009-12
12614,2011-03-07 10:22:00,2011-03-07 10:22:00,1,76,315.6,Germany,0,315.6,2011-03
12615,2010-03-18 14:09:00,2011-12-07 15:02:00,8,3317,5740.98,France,629,717.62,2010-03
12616,2010-11-16 11:38:00,2011-09-05 15:17:00,3,498,1131.1,France,293,377.03,2010-11
12617,2011-11-10 14:39:00,2011-11-10 14:39:00,1,210,352.98,France,0,352.98,2011-11
12618,2011-11-18 11:10:00,2011-11-18 11:10:00,1,96,177.31,Italy,0,177.31,2011-11
12619,2010-05-28 12:52:00,2011-11-23 14:52:00,10,3518,3781.38,Germany,544,378.14,2010-05
12620,2011-05-19 12:10:00,2011-11-25 10:20:00,3,1181,1339.41,France,189,446.47,2011-05
12621,2010-02-09 12:01:00,2011-12-08 11:25:00,35,13706,24311.2,Germany,666,694.61,2010-02
12622,2011-04-21 16:39:00,2011-04-21 16:39:00,1,69,180.1,Germany,0,180.1,2011-04
12623,2010-01-12 11:45:00,2011-03-08 13:50:00,7,1971,3747.84,Germany,420,535.41,2010-01
12624,2011-06-15 12:34:00,2011-08-25 15:04:00,2,355,641.13,France,71,320.56,2011-06
12625,2010-04-22 11:33:00,2011-05-12 09:54:00,4,3309,5164.88,Germany,384,1291.22,2010-04
12626,2011-01-17 11:01:00,2011-11-16 16:06:00,9,3453,6620.48,Germany,303,735.61,2011-01
12627,2011-07-22 13:59:00,2011-11-29 12:07:00,7,2752,4478.53,Germany,129,639.79,2011-07
12628,2011-10-06 09:28:00,2011-12-05 13:15:00,3,448,786.46,Germany,60,262.15,2011-10
12629,2010-10-12 16:40:00,2010-11-19 09:18:00,2,722,1558.22,Sweden,37,779.11,2010-10
12630,2011-10-27 10:41:00,2011-11-30 10:48:00,2,548,1270.88,Finland,34,635.44,2011-10
12631,2010-01-15 14:50:00,2011-10-13 13:53:00,6,1607,3481.57,Finland,635,580.26,2010-01
12632,2010-05-24 09:07:00,2010-07-07 09:39:00,2,694,804.88,Germany,44,402.44,2010-05
12633,2010-07-02 11:44:00,2011-10-12 11:40:00,7,3238,5678.16,Germany,466,811.17,2010-07
12634,2010-06-09 15:41:00,2010-06-22 10:05:00,2,337,490.0,USA,12,245.0,2010-06
12635,2010-09-09 10:50:00,2011-09-11 11:04:00,4,1949,2930.41,Germany,367,732.6,2010-09
12636,2009-12-01 09:55:00,2009-12-01 09:55:00,1,1,141.0,USA,0,141.0,2009-12
12637,2010-06-14 13:36:00,2011-10-03 13:46:00,12,4257,8283.81,France,476,690.32,2010-06
12638,2010-03-10 10:30:00,2011-11-06 13:11:00,2,663,921.49,Sweden,606,460.74,2010-03
12639,2010-03-22 09:05:00,2011-04-15 12:48:00,3,631,1312.37,Sweden,389,437.46,2010-03
12640,2011-09-19 12:01:00,2011-11-16 11:52:00,3,311,1174.58,France,57,391.53,2011-09
12641,2011-08-16 13:26:00,2011-08-16 13:26:00,1,72,185.9,Sweden,0,185.9,2011-08
12642,2011-08-24 09:23:00,2011-11-14 15:03:00,3,552,1013.26,Germany,82,337.75,2011-08
12643,2010-04-07 14:16:00,2011-08-03 12:56:00,12,4665,8304.82,France,482,692.07,2010-04
12644,2010-01-14 13:02:00,2011-08-02 10:33:00,4,1032,1918.49,Germany,564,479.62,2010-01
12645,2010-02-09 10:49:00,2011-11-06 12:38:00,8,2125,3539.3,Germany,635,442.41,2010-02
12646,2011-10-21 12:52:00,2011-12-05 10:14:00,2,897,1346.97,USA,44,673.48,2011-10
12647,2010-01-13 15:06:00,2011-11-17 12:56:00,36,6633,16955.55,Germany,672,470.99,2010-01
12648,2010-01-07 18:38:00,2011-07-08 11:55:00,4,518,1112.0,Germany,546,278.0,2010-01
12649,2010-01-12 17:24:00,2011-08-24 14:41:00,8,1959,2294.65,Germany,588,286.83,2010-01
12650,2011-12-06 16:34:00,2011-12-06 16:34:00,1,254,314.44,France,0,314.44,2011-12
12651,2010-08-31 15:21:00,2011-01-09 12:46:00,4,265,377.75,France,130,94.44,2010-08
12652,2010-10-01 15:16:00,2011-01-12 15:00:00,2,536,1017.03,France,102,508.52,2010-10
12653,2010-07-01 09:56:00,2011-07-14 10:41:00,3,1681,4160.83,Israel,378,1386.94,2010-07
12654,2011-02-17 13:16:00,2011-11-29 10:10:00,5,264,601.98,Germany,284,120.4,2011-02
12655,2010-10-12 09:17:00,2010-10-12 09:17:00,1,80,261.35,France,0,261.35,2010-10
12656,2010-05-26 09:00:00,2011-11-22 13:42:00,8,2860,6407.83,France,545,800.98,2010-05
12657,2011-09-22 11:40:00,2011-11-28 15:47:00,4,1044,1643.18,France,67,410.8,2011-09
12658,2011-11-21 10:22:00,2011-11-21 10:22:00,1,320,686.05,Germany,0,686.05,2011-11
12659,2011-11-10 11:53:00,2011-11-10 11:53:00,1,105,91.68,France,0,91.68,2011-11
12660,2011-11-28 13:26:00,2011-11-28 13:26:00,1,127,245.1,France,0,245.1,2011-11
12661,2010-09-29 16:46:00,2010-09-29 16:46:00,1,216,162.0,Sweden,0,162.0,2010-09
12662,2010-04-01 09:50:00,2011-12-09 11:59:00,20,3424,6726.54,Germany,617,336.33,2010-04
12663,2010-02-09 14:28:00,2010-03-25 09:40:00,2,181,239.4,Germany,43,119.7,2010-02
12664,2009-12-13 10:28:00,2011-12-01 17:07:00,11,1495,6070.04,Finland,718,551.82,2009-12
12665,2010-02-08 15:11:00,2011-01-19 08:34:00,3,165,313.6,Germany,344,104.53,2010-02
12666,2010-11-10 16:40:00,2010-11-10 16:40:00,1,370,1248.42,Israel,0,1248.42,2010-11
12667,2011-10-12 17:00:00,2011-10-12 17:00:00,1,395,620.13,Finland,0,620.13,2011-10
12668,2010-01-31 15:45:00,2011-11-28 10:56:00,10,5049,11383.03,Germany,665,1138.3,2010-01
12669,2011-03-28 10:15:00,2011-07-12 09:54:00,3,1115,2744.0299999999997,France,105,914.68,2011-03
12670,2010-02-11 10:13:00,2011-11-29 15:23:00,7,1627,3760.29,France,656,537.18,2010-02
12671,2010-04-12 16:30:00,2010-04-12 16:30:00,1,1460,2622.481,Germany,0,2622.48,2010-04
12672,2010-04-23 09:57:00,2011-01-14 09:20:00,2,138,437.05,France,265,218.52,2010-04
12673,2010-11-03 10:46:00,2011-12-04 13:55:00,3,700,1230.02,Germany,396,410.01,2010-11
12674,2011-05-16 09:10:00,2011-11-01 12:12:00,4,1133,1970.6,France,169,492.65,2011-05
12675,2010-05-10 16:44:00,2010-06-04 09:49:00,2,336,957.25,Italy,24,478.62,2010-05
12676,2010-08-13 13:29:00,2011-11-15 12:25:00,11,1867,2843.09,Sweden,458,258.46,2010-08
12677,2010-02-11 13:55:00,2010-06-02 14:30:00,2,176,395.1,France,111,197.55,2010-02
12678,2010-01-07 16:46:00,2011-10-28 13:04:00,21,22372,34281.18,France,658,1632.44,2010-01
12679,2011-03-01 12:26:00,2011-10-12 12:30:00,4,554,1113.02,France,225,278.26,2011-03
12680,2011-08-18 15:44:00,2011-12-09 12:50:00,4,444,880.81,France,112,220.2,2011-08
12681,2009-12-13 13:31:00,2011-11-25 11:33:00,45,17011,29834.76,France,711,662.99,2009-12
12682,2009-12-01 09:28:00,2011-12-06 10:00:00,52,10522,22950.22,France,735,441.35,2009-12
12683,2009-12-13 15:01:00,2011-12-05 16:31:00,21,7019,11633.7,France,722,553.99,2009-12
12684,2011-05-10 12:55:00,2011-12-02 09:53:00,7,1985,2283.63,France,205,326.23,2011-05
12685,2011-09-07 10:28:00,2011-11-11 13:46:00,6,1523,2863.08,France,65,477.18,2011-09
12686,2010-12-03 09:51:00,2010-12-03 09:51:00,1,107,89.14,France,0,89.14,2010-12
12687,2010-08-16 12:10:00,2010-08-16 12:12:00,2,1403,2138.91,Sweden,0,1069.46,2010-08
12688,2011-08-18 08:49:00,2011-08-18 08:49:00,1,3028,4873.8099999999995,Israel,0,4873.81,2011-08
12689,2011-08-04 10:04:00,2011-11-14 08:31:00,2,628,1247.61,France,101,623.8,2011-08
12690,2011-05-18 09:09:00,2011-05-18 09:09:00,1,106,389.01,France,0,389.01,2011-05
12691,2010-10-15 12:00:00,2011-11-11 16:49:00,7,445,1170.4,France,392,167.2,2010-10
12692,2010-03-12 14:02:00,2010-03-12 14:02:00,1,36,110.95,France,0,110.95,2010-03
12693,2010-07-05 13:56:00,2011-08-04 17:51:00,7,536,1703.02,Germany,395,243.29,2010-07
12694,2010-10-14 19:39:00,2011-09-30 13:06:00,3,1355,1843.35,France,350,614.45,2010-10
12695,2010-02-12 13:22:00,2011-12-02 13:22:00,7,454,1407.1200000000001,France,658,201.02,2010-02
12696,2010-07-19 10:02:00,2010-10-01 10:43:00,2,564,851.91,Finland,74,425.96,2010-07
12697,2011-06-23 15:44:00,2011-11-11 08:47:00,3,508,957.59,Sweden,140,319.2,2011-06
12698,2010-04-28 15:51:00,2010-04-28 15:51:00,1,111,339.75,Germany,0,339.75,2010-04
12699,2010-10-18 12:07:00,2010-10-18 12:07:00,1,373,638.11,Germany,0,638.11,2010-10
12700,2011-05-08 16:10:00,2011-12-02 10:47:00,4,2967,4939.99,France,207,1235.0,2011-05
12701,2010-03-16 13:23:00,2011-09-21 10:47:00,6,1727,2446.41,Germany,553,407.73,2010-03
12702,2011-11-20 10:36:00,2011-11-20 10:36:00,1,53,219.0,Germany,0,219.0,2011-11
12703,2010-01-24 12:05:00,2011-09-29 17:52:00,4,595,1006.53,Germany,613,251.63,2010-01
12704,2011-06-23 10:20:00,2011-12-02 13:15:00,8,1006,2340.84,Finland,162,292.6,2011-06
12705,2010-06-24 09:51:00,2011-11-24 13:17:00,14,7188,11762.1,Germany,518,840.15,2010-06
12707,2011-02-21 08:38:00,2011-02-21 08:38:00,1,256,603.42,France,0,603.42,2011-02
12708,2009-12-18 10:25:00,2011-11-10 09:52:00,18,2432,5117.66,Germany,691,284.31,2009-12
12709,2009-12-09 13:49:00,2011-11-24 15:38:00,34,13772,30291.76,Germany,715,890.93,2009-12
12710,2011-05-22 14:05:00,2011-09-04 12:00:00,3,851,1149.02,Germany,104,383.01,2011-05
12711,2010-02-01 11:30:00,2010-04-07 11:59:00,2,770,1339.05,Germany,65,669.52,2010-02
12712,2009-12-09 10:46:00,2011-11-11 08:19:00,21,2205,6723.03,Germany,701,320.14,2009-12
12713,2011-12-09 12:16:00,2011-12-09 12:16:00,1,508,848.55,Germany,0,848.55,2011-12
12714,2009-12-04 10:00:00,2011-11-30 15:43:00,12,8774,14093.71,France,726,1174.48,2009-12
12715,2011-08-25 15:22:00,2011-08-25 15:22:00,1,192,343.36,Sweden,0,343.36,2011-08
12716,2011-07-29 13:28:00,2011-12-06 08:55:00,2,708,1053.49,France,129,526.74,2011-07
12717,2010-04-28 14:34:00,2011-07-11 14:47:00,3,600,1308.91,Greece,439,436.3,2010-04
12718,2011-09-29 16:38:00,2011-09-29 16:38:00,1,203,238.25,France,0,238.25,2011-09
12719,2011-10-05 14:50:00,2011-12-04 13:45:00,2,374,644.95,France,59,322.48,2011-10
12720,2010-07-21 09:46:00,2011-12-07 08:03:00,30,6018,7787.28,Germany,503,259.58,2010-07
12721,2010-08-25 11:07:00,2011-11-08 12:13:00,8,2655,4013.08,France,440,501.64,2010-08
12722,2011-07-12 11:55:00,2011-09-15 14:50:00,4,566,997.63,France,65,249.41,2011-07
12723,2011-10-05 15:52:00,2011-12-06 10:19:00,5,434,725.07,France,61,145.01,2011-10
12724,2010-06-22 14:00:00,2011-12-04 16:02:00,7,1379,2317.52,France,530,331.07,2010-06
12725,2010-05-04 13:59:00,2010-12-03 15:45:00,4,1142,2266.76,Italy,213,566.69,2010-05
12726,2010-03-25 16:25:00,2011-11-11 13:35:00,11,4618,4014.6,France,595,364.96,2010-03
12727,2010-02-23 09:54:00,2011-11-29 11:46:00,10,2832,5679.53,France,644,567.95,2010-02
12728,2010-11-21 11:34:00,2011-09-29 15:31:00,5,543,1070.17,France,312,214.03,2010-11
12729,2011-08-18 11:40:00,2011-08-18 11:40:00,1,233,453.01,France,0,453.01,2011-08
12730,2010-07-06 12:19:00,2010-07-06 12:19:00,1,234,829.25,Germany,0,829.25,2010-07
12731,2010-03-02 09:23:00,2011-11-16 11:59:00,17,11641,25775.71,France,624,1516.22,2010-03
12732,2011-06-13 11:33:00,2011-06-13 11:33:00,1,111,236.26000000000002,France,0,236.26,2011-06
12733,2010-01-19 13:23:00,2011-04-19 16:19:00,4,896,2424.87,USA,455,606.22,2010-01
12734,2010-11-12 13:26:00,2010-12-22 12:47:00,3,265,639.65,France,39,213.22,2010-11
12735,2011-01-06 14:26:00,2011-01-28 13:37:00,2,368,779.5699999999999,France,21,389.78,2011-01
12736,2011-01-11 07:57:00,2011-01-11 07:57:00,1,173,234.0,France,0,234.0,2011-01
12737,2010-07-29 12:27:00,2010-07-29 12:29:00,2,2,3710.5,France,0,1855.25,2010-07
12738,2010-12-02 18:27:00,2010-12-02 18:27:00,1,148,155.35,Germany,0,155.35,2010-12
12739,2010-11-10 14:27:00,2011-09-22 13:00:00,4,951,2726.73,United Arab Emirates,315,681.68,2010-11
12740,2011-10-07 10:44:00,2011-10-07 10:44:00,1,342,427.6,France,0,427.6,2011-10
12741,2010-06-24 16:24:00,2010-06-28 14:36:00,2,214,406.07,USA,3,203.04,2010-06
12742,2010-03-24 12:43:00,2010-03-24 12:43:00,1,1359,1201.52,United Arab Emirates,0,1201.52,2010-03
12743,2011-07-28 16:06:00,2011-07-28 16:21:00,2,315,540.13,Unspecified,0,270.06,2011-07
12744,2010-04-27 16:19:00,2011-10-19 11:18:00,11,6994,25317.06,Singapore,539,2301.55,2010-04
12745,2010-01-26 16:22:00,2010-08-10 10:14:00,3,468,925.41,United Kingdom,195,308.47,2010-01
12746,2010-06-17 10:41:00,2010-06-17 10:41:00,1,97,254.55,United Kingdom,0,254.55,2010-06
12747,2009-12-07 13:23:00,2011-12-07 14:34:00,26,2640,8898.48,United Kingdom,730,342.25,2009-12
12748,2009-12-04 17:31:00,2011-12-09 12:20:00,336,37109,53539.64,United Kingdom,734,159.34,2009-12
12749,2010-07-06 15:05:00,2011-12-06 09:56:00,9,2360,6897.36,United Kingdom,517,766.37,2010-07
12750,2011-08-03 09:13:00,2011-08-03 09:13:00,1,137,275.88,Poland,0,275.88,2011-08
12751,2010-09-21 12:49:00,2010-09-21 12:49:00,1,189,268.27,Brazil,0,268.27,2010-09
12752,2011-09-19 13:32:00,2011-09-19 13:32:00,1,2262,4366.78,Norway,0,4366.78,2011-09
12753,2010-12-12 11:44:00,2011-11-17 10:52:00,6,11421,21429.39,Japan,339,3571.56,2010-12
12754,2011-02-04 10:31:00,2011-04-18 09:00:00,3,6481,3010.74,Japan,72,1003.58,2011-02
12755,2010-01-15 11:57:00,2011-03-04 12:42:00,11,2293,5236.259999999999,Japan,413,476.02,2010-01
12756,2011-09-14 09:31:00,2011-09-14 09:31:00,1,144,112.07999999999998,Japan,0,112.08,2011-09
12757,2011-05-12 19:01:00,2011-11-24 12:30:00,13,2395,7834.650000000001,Portugal,195,602.67,2011-05
12758,2009-12-01 14:40:00,2011-08-15 10:22:00,7,6155,9903.24,Portugal,621,1414.75,2009-12
12759,2009-12-04 10:47:00,2011-10-18 14:49:00,8,3202,5020.74,Netherlands,683,627.59,2009-12
12760,2010-09-10 08:50:00,2010-09-10 08:50:00,1,198,347.8,Netherlands,0,347.8,2010-09
12761,2010-09-01 10:47:00,2010-09-08 12:17:00,2,281,782.95,Netherlands,7,391.48,2010-09
12762,2011-11-14 14:23:00,2011-12-02 10:23:00,2,1227,1898.52,Portugal,17,949.26,2011-11
12763,2010-12-05 15:46:00,2011-07-24 14:12:00,2,316,494.08,Japan,230,247.04,2010-12
12764,2011-01-27 10:19:00,2011-01-27 10:19:00,1,386,1693.88,Lebanon,0,1693.88,2011-01
12765,2010-03-08 09:43:00,2010-08-24 13:51:00,6,1009,1404.58,Netherlands,169,234.1,2010-03
12766,2010-10-28 09:29:00,2011-12-06 08:46:00,9,5022,8918.99,Portugal,403,991.0,2010-10
12767,2010-11-29 09:38:00,2010-11-29 09:38:00,1,598,949.82,Korea,0,949.82,2010-11
12768,2010-09-15 12:08:00,2010-09-15 12:08:00,1,102,168.69000000000003,Korea,0,168.69,2010-09
12769,2011-04-15 10:25:00,2011-04-15 10:25:00,1,356,1143.6,Brazil,0,1143.6,2011-04
12770,2010-09-09 11:43:00,2011-05-13 09:33:00,2,1843,3246.45,Japan,245,1623.22,2010-09
12771,2010-08-11 11:51:00,2010-08-11 11:51:00,1,104,282.3,Portugal,0,282.3,2010-08
12772,2011-10-11 09:19:00,2011-10-11 09:19:00,1,556,892.47,Portugal,0,892.47,2011-10
12773,2010-05-24 17:30:00,2010-05-24 17:30:00,1,109,124.25,Portugal,0,124.25,2010-05
12774,2010-06-22 10:38:00,2010-06-22 10:38:00,1,53,98.7,Netherlands,0,98.7,2010-06
12775,2010-10-26 14:24:00,2011-11-22 16:33:00,7,1083,1686.12,Netherlands,392,240.87,2010-10
12776,2010-02-10 12:11:00,2010-02-10 12:11:00,1,46,55.5,Portugal,0,55.5,2010-02
12777,2010-09-08 11:35:00,2010-09-08 11:35:00,1,458,519.45,United Kingdom,0,519.45,2010-09
12778,2010-04-16 09:57:00,2011-11-20 11:30:00,9,1735,1775.68,Netherlands,583,197.3,2010-04
12779,2009-12-03 07:25:00,2011-11-02 11:43:00,14,3501,6474.11,Poland,699,462.44,2009-12
12780,2010-04-20 09:40:00,2010-04-20 09:40:00,1,285,337.4,Netherlands,0,337.4,2010-04
12781,2011-02-28 08:43:00,2011-10-07 10:37:00,2,671,826.74,Czech Republic,221,413.37,2011-02
12782,2010-07-08 13:31:00,2011-12-05 09:16:00,11,2017,4618.24,Portugal,514,419.84,2010-07
12783,2011-09-25 15:35:00,2011-12-07 15:56:00,6,624,2225.91,Portugal,73,370.98,2011-09
12784,2010-06-28 13:06:00,2011-11-30 15:38:00,3,862,1763.15,Portugal,520,587.72,2010-06
12785,2009-12-08 13:56:00,2010-12-10 13:48:00,3,453,1100.4,Portugal,366,366.8,2009-12
12786,2010-04-09 12:12:00,2010-04-09 12:12:00,1,324,728.5,Netherlands,0,728.5,2010-04
12787,2010-10-22 14:57:00,2011-11-30 08:44:00,4,510,862.18,Netherlands,403,215.54,2010-10
12788,2010-06-29 13:05:00,2010-09-02 14:21:00,4,194,444.9,Netherlands,65,111.22,2010-06
12789,2010-01-15 12:06:00,2011-10-05 13:34:00,3,36,273.35,Netherlands,628,91.12,2010-01
12790,2010-10-25 13:04:00,2011-05-31 14:14:00,2,306,591.85,Netherlands,218,295.92,2010-10
12791,2010-03-25 17:29:00,2010-12-01 11:27:00,6,353,863.51,Netherlands,250,143.92,2010-03
12792,2010-06-23 10:49:00,2011-03-28 11:36:00,2,394,827.01,Portugal,278,413.5,2010-06
12793,2010-11-03 13:05:00,2011-01-09 12:12:00,3,461,885.53,Portugal,66,295.18,2010-11
12794,2011-09-02 12:01:00,2011-10-17 14:54:00,2,592,860.41,Portugal,45,430.2,2011-09
12795,2011-11-21 10:27:00,2011-11-21 10:27:00,1,68,430.48,Portugal,0,430.48,2011-11
12796,2010-03-21 15:49:00,2010-03-21 15:49:00,1,182,381.0,Netherlands,0,381.0,2010-03
12797,2010-10-11 12:53:00,2010-12-09 10:55:00,2,215,552.08,Portugal,58,276.04,2010-10
12798,2010-10-14 12:27:00,2011-11-29 15:52:00,4,8455,8510.93,Japan,411,2127.73,2010-10
12799,2010-06-28 15:57:00,2010-06-28 15:57:00,1,137,219.35,Japan,0,219.35,2010-06
12800,2010-02-01 11:02:00,2010-08-26 14:11:00,3,284,584.25,Portugal,206,194.75,2010-02
12801,2010-07-27 09:38:00,2010-07-27 09:38:00,1,505,1071.82,Sweden,0,1071.82,2010-07
12802,2010-05-25 09:34:00,2011-06-06 09:36:00,7,1972,2416.42,Netherlands,377,345.2,2010-05
12803,2010-11-11 14:57:00,2010-11-11 14:57:00,1,872,1092.81,Netherlands,0,1092.81,2010-11
12804,2010-07-27 13:52:00,2010-08-31 11:58:00,2,270,325.37,Netherlands,34,162.68,2010-07
12805,2010-02-03 09:06:00,2010-11-23 12:27:00,4,593,1434.95,Netherlands,293,358.74,2010-02
12806,2010-04-30 10:44:00,2010-09-30 13:34:00,4,2087,2878.96,Netherlands,153,719.74,2010-04
12807,2010-11-21 14:21:00,2010-11-21 14:21:00,1,145,330.35,Sweden,0,330.35,2010-11
12808,2010-09-03 10:24:00,2011-11-03 10:05:00,5,322,776.7,Portugal,425,155.34,2010-09
12809,2010-03-02 14:19:00,2011-06-15 10:51:00,3,518,1755.94,Portugal,469,585.31,2010-03
12810,2010-02-01 09:52:00,2010-06-23 10:53:00,2,389,534.99,Japan,142,267.5,2010-02
12811,2010-10-08 12:20:00,2011-03-24 09:42:00,5,435,1033.9,Portugal,166,206.78,2010-10
12812,2011-10-26 09:54:00,2011-10-26 09:54:00,1,164,229.64000000000001,Japan,0,229.64,2011-10
12813,2010-01-15 16:52:00,2010-07-26 09:50:00,3,1141,1687.8,Netherlands,191,562.6,2010-01
12814,2011-08-30 12:11:00,2011-08-30 12:11:00,1,49,125.92,Poland,0,125.92,2011-08
12815,2011-05-25 13:34:00,2011-07-15 10:21:00,2,379,1063.46,Poland,50,531.73,2011-05
12816,2011-06-16 13:24:00,2011-09-05 12:41:00,2,128,572.2,Poland,80,286.1,2011-06
12817,2010-10-01 08:57:00,2011-03-03 16:28:00,3,219,690.98,Austria,153,230.33,2010-10
12818,2011-03-23 12:06:00,2011-03-23 12:06:00,1,929,1542.08,Austria,0,1542.08,2011-03
12819,2010-09-07 15:20:00,2010-09-07 15:20:00,1,344,540.52,United Kingdom,0,540.52,2010-09
12820,2009-12-05 13:37:00,2011-12-06 15:12:00,11,1964,2689.52,United Kingdom,731,244.5,2009-12
12821,2010-04-07 15:14:00,2011-05-09 15:51:00,2,162,220.8,United Kingdom,397,110.4,2010-04
12822,2011-09-13 13:46:00,2011-09-30 10:04:00,2,550,948.88,United Kingdom,16,474.44,2011-09
12823,2010-01-29 12:52:00,2011-09-26 07:35:00,18,930,6501.5,United Kingdom,604,361.19,2010-01
12824,2011-10-11 12:49:00,2011-10-11 12:49:00,1,232,397.12,United Kingdom,0,397.12,2011-10
12825,2010-03-08 10:17:00,2010-07-06 13:56:00,2,139,518.63,United Kingdom,120,259.32,2010-03
12826,2009-12-18 10:43:00,2011-12-07 10:25:00,12,1915,2800.75,United Kingdom,718,233.4,2009-12
12827,2011-10-26 15:44:00,2011-12-04 12:17:00,3,197,430.15000000000003,United Kingdom,38,143.38,2011-10
12828,2011-08-01 16:16:00,2011-12-07 08:45:00,6,494,1018.71,United Kingdom,127,169.78,2011-08
12829,2010-06-07 15:04:00,2011-01-07 11:13:00,3,550,385.3,United Kingdom,213,128.43,2010-06
12830,2011-06-21 10:53:00,2011-11-02 11:54:00,6,9848,6814.64,United Kingdom,134,1135.77,2011-06
12831,2010-09-02 15:58:00,2011-03-22 13:02:00,3,303,451.11,United Kingdom,200,150.37,2010-09
12832,2011-09-02 13:48:00,2011-11-07 13:30:00,2,195,383.03,United Kingdom,65,191.52,2011-09
12833,2011-07-17 13:46:00,2011-07-17 13:46:00,1,156,417.38,United Kingdom,0,417.38,2011-07
12834,2011-03-02 09:49:00,2011-03-02 09:49:00,1,110,312.38,United Kingdom,0,312.38,2011-03
12835,2009-12-03 12:13:00,2010-10-08 10:59:00,41,2349,5996.83,United Kingdom,308,146.26,2009-12
12836,2009-12-01 14:19:00,2011-10-11 15:10:00,15,2231,6559.7300000000005,United Kingdom,679,437.32,2009-12
12837,2010-05-19 15:10:00,2011-06-19 16:07:00,2,194,662.66,United Kingdom,396,331.33,2010-05
12838,2010-04-26 09:59:00,2011-11-06 12:20:00,10,1606,2975.91,United Kingdom,559,297.59,2010-04
12839,2009-12-07 09:18:00,2011-12-07 12:33:00,26,6578,9669.12,United Kingdom,730,371.89,2009-12
12840,2010-02-03 14:51:00,2011-07-19 09:29:00,7,2258,4041.97,United Kingdom,530,577.42,2010-02
12841,2010-07-08 15:38:00,2011-12-05 11:13:00,40,5008,6958.2,United Kingdom,514,173.96,2010-07
12842,2009-12-02 08:15:00,2011-09-30 15:33:00,4,887,1917.99,United Kingdom,667,479.5,2009-12
12843,2009-12-13 11:41:00,2011-10-05 12:09:00,30,3028,6583.36,United Kingdom,661,219.45,2009-12
12844,2010-04-25 11:51:00,2011-11-10 13:31:00,4,223,648.6,United Kingdom,564,162.15,2010-04
12845,2011-02-22 14:10:00,2011-03-17 13:34:00,4,204,354.09,United Kingdom,22,88.52,2011-02
12846,2010-01-26 16:29:00,2010-01-26 16:29:00,1,1,15.58,United Kingdom,0,15.58,2010-01
12847,2010-11-17 12:44:00,2011-11-17 13:16:00,2,1497,1609.0,United Kingdom,365,804.5,2010-11
12848,2010-02-02 12:45:00,2010-02-02 12:45:00,1,58,208.0,United Kingdom,0,208.0,2010-02
12849,2010-04-27 13:44:00,2011-11-08 13:41:00,6,1855,3042.47,United Kingdom,559,507.08,2010-04
12850,2010-09-20 12:26:00,2010-09-20 12:26:00,1,200,330.0,United Kingdom,0,330.0,2010-09
12851,2010-08-19 15:13:00,2011-09-04 12:41:00,2,157,280.76,United Kingdom,380,140.38,2010-08
12852,2011-02-18 08:47:00,2011-02-18 08:47:00,1,149,311.55,United Kingdom,0,311.55,2011-02
12853,2010-02-05 11:57:00,2011-07-28 11:29:00,11,1668,3907.5,United Kingdom,537,355.23,2010-02
12854,2009-12-11 12:55:00,2011-09-22 12:15:00,7,1630,2970.9700000000003,United Kingdom,649,424.42,2009-12
12855,2010-11-02 18:16:00,2010-12-02 09:37:00,4,240,612.84,United Kingdom,29,153.21,2010-11
12856,2011-10-07 12:38:00,2011-12-02 10:52:00,6,1076,2170.78,United Kingdom,55,361.8,2011-10
